rank,user,pagerank,betweenness,norm_indegree,in_degree,out_degree,composite,core_number,mean_sentiment,n_posts
246,HERIUN,0.000889466477839013,0.0,0.1875,3,0,0.0566057865911356,3,0.5817428571428571,7
247,tangefly,0.0008881236200179508,0.0,0.1875,3,0,0.056605249448007176,3,-0.0029199999999999894,5
248,nhatkhtn,0.0008860277170076902,0.0,0.1875,3,0,0.05660441108680307,3,0.44094,5
249,czkkkkkk,0.000875555466231223,0.0,0.1875,3,0,0.05660022218649249,3,0.6369666666666666,3
254,ghost,0.0008214893951745421,5.357968079905164e-05,0.1875,3,1,0.05659466966230953,3,0.5734600000000001,5
255,maxjeblick,0.000858391198407162,1.6743650249703637e-06,0.1875,3,1,0.05659385878887035,3,0.51042,5
257,ira-b-27,0.0008579542931847448,0.0,0.1875,3,0,0.05659318171727389,3,0.0826,4
261,chenjiaoAngel,0.0008445577426418855,0.0,0.1875,3,0,0.05658782309705675,3,0.38732,5
265,norpadon,0.0008349517655155735,0.0,0.1875,3,0,0.056583980706206224,3,0.11826666666666667,6
266,Infernaught,0.0008332770380942331,0.0,0.1875,3,0,0.05658331081523769,3,0.16788,5
268,fxmarty-amd,0.0008297320646569952,1.3394920199762908e-06,0.1875,3,1,0.056582294673468786,4,0.304,10
269,elfprince13,0.0008277327788671385,0.0,0.1875,3,0,0.05658109311154685,3,0.6948333333333334,3
270,ChengLyu,0.0008256926953594817,0.0,0.1875,3,0,0.05658027707814379,3,0.2663714285714286,7
274,nighty8,0.0008168576491349061,0.0,0.1875,3,0,0.056576743059653954,3,0.38275714285714285,7
275,LoserCheems,0.0008145686910079241,0.0,0.1875,3,0,0.05657582747640316,3,-0.3297333333333333,3
278,SimJeg,0.0008091874809527346,0.0,0.1875,3,0,0.05657367499238109,3,0.4932,3
282,tanuj-rai,0.0008691688695420093,0.0021747211065990075,0.125,2,11,0.038500083879796504,4,0.3214823529411765,17
284,audricschiltknecht,0.002151954350194738,0.0,0.125,2,0,0.03836078174007789,2,0.2758142857142857,7
286,ojh31,0.0021424840187143994,0.0,0.125,2,0,0.038356993607485755,2,0.139,5
287,naturesh,0.0021079233463535043,0.0,0.125,2,0,0.0383431693385414,2,0.4906333333333333,3
288,rishavranaut,0.0020661305249348146,0.0,0.125,2,0,0.038326452209973924,2,0.3089,4
289,yonigozlan,0.0009821360970597155,0.0012900982517396653,0.125,2,30,0.03827988391434579,4,0.3743754716981132,53
293,anderlem,0.0017829262185813585,0.0,0.125,2,0,0.03821317048743254,2,0.2466,3
295,patrickvonplaten,0.0016444930853552107,0.0,0.125,2,0,0.03815779723414208,2,0.2682,5
