rank,user,pagerank,betweenness,norm_indegree,in_degree,out_degree,composite,core_number,mean_sentiment,n_posts
66,ilan-gold,0.003334729944368524,0.0,0.10256410256410256,4,0,0.03210312274697818,3,-0.15897142857142857,7
67,Giuseppe5,0.0030422414404026096,0.0,0.10256410256410256,4,0,0.03198612734539181,2,0.777325,4
68,mayank31398,0.003022923155494826,0.0,0.10256410256410256,4,0,0.0319784000314287,4,-0.173975,4
69,robert-hardwick,0.0021454785857321266,0.0009143501790560615,0.10256410256410256,4,1,0.031901727257240435,3,-0.22894399999999998,25
70,HelloWorldLTY,0.0028202767075889,0.0,0.10256410256410256,4,0,0.031897341452266324,4,-0.18325000000000002,4
71,jsmolic,0.0028119920824764516,0.0,0.10256410256410256,4,0,0.03189402760222135,3,-0.46059333333333335,15
72,ydshieh,0.0028071098543337976,0.0,0.10256410256410256,4,0,0.03189207471096429,4,-0.18762000000000004,5
73,sumitbinnani,0.002764789186120228,0.0,0.10256410256410256,4,0,0.03187514644367886,2,0.4777,4
74,dest1n1s,0.0026616447459401993,0.0,0.10256410256410256,4,0,0.03183388866760685,3,0.05332857142857145,7
75,Pythonix,0.0024773495774931984,0.0,0.10256410256410256,4,0,0.031760170600228045,3,0.7442666666666667,3
76,raindrops-0199,0.00246277099502282,0.0,0.10256410256410256,4,0,0.031754339167239895,3,-0.75695,4
79,GLivshits,0.0022305296964405482,0.0,0.10256410256410256,4,0,0.03166144264780699,4,0.21689999999999998,8
80,yiwangchunyu,0.0019491298832546005,0.0,0.10256410256410256,4,0,0.03154888272253261,4,0.3974166666666667,6
81,zklaus,0.0020344675174795704,0.011159225681284505,0.07692307692307693,3,3,0.02723847778830026,4,0.19721818181818182,11
82,oulgen,0.00424580606962144,0.007869528457763753,0.07692307692307693,3,2,0.02713610404210078,5,0.05331428571428571,7
83,wconstab,0.0038139299181273382,0.008046350141938378,0.07692307692307693,3,21,0.02701640008675553,5,0.26264418604651163,43
84,etaf,0.003732300301631176,0.004254588813412343,0.07692307692307693,3,7,0.025846219841599252,4,-0.1532037735849057,53
85,drisspg,0.002083441696502712,0.05720207887654414,0.02564102564102564,1,24,0.025686308033872018,5,0.1108843137254902,51
86,WizardlyBump17,0.005019307252113973,0.0,0.07692307692307693,3,0,0.025084645977768667,2,0.0641,3
88,cooldome,0.0026059083761621484,0.0022496846026257775,0.07692307692307693,3,1,0.024794191808175672,4,-0.06291428571428571,7
89,chuanqi129,0.0032349487860933663,0.001330876330876331,0.07692307692307693,3,1,0.024770165490623323,3,-0.342023076923077,13
90,stmcgovern,0.0023995350297593846,0.002384838046602753,0.07692307692307693,3,1,0.024752188502807658,3,-0.16574,10
93,mlazos,0.0017772367238642747,0.0022898901575372165,0.07692307692307693,3,7,0.024474784813729954,4,0.12924,15
95,tianrengao,0.002452157096644235,0.0013434796523031818,0.07692307692307693,3,1,0.024460829811271727,2,0.801625,4
97,crcrpar,0.0020690524354593535,0.0015296044707809415,0.07692307692307693,3,1,0.0243634253923411,3,-0.569475,4
98,howardzhang-cv,0.0019646916280951806,0.0015597147950089127,0.07692307692307693,3,1,0.024330714166663825,3,0.299525,4
99,leveretconey,0.0031160402885760815,0.0,0.07692307692307693,3,0,0.02432333919235351,2,0.9106,3
100,gaborv,0.002876640691479529,0.0,0.07692307692307693,3,0,0.02422757935351489,2,0.1839666666666667,3
102,yanboliang,0.0021506147692970812,0.0008792214674567616,0.07692307692307693,3,1,0.024200935424878937,3,0.34959999999999997,6
103,shuhuayu,0.002796262524312615,0.0,0.07692307692307693,3,0,0.024195428086648124,3,0.40056666666666657,3
104,Thrsu,0.0027349147608748976,0.0,0.07692307692307693,3,0,0.024170888981273037,2,0.0685333333333333,6
105,niyunsheng,0.0026926740123177305,0.0,0.07692307692307693,3,0,0.02415399268185017,2,0.5583199999999999,5
106,lw,0.002629724846437703,0.0,0.07692307692307693,3,0,0.02412881301549816,3,0.5779,3
108,benediktjohannes,0.0018097683185728287,0.0009023060493648728,0.07692307692307693,3,2,0.024071522219161673,3,0.09126296296296298,27
109,solidfox,0.002420680874948137,0.0,0.07692307692307693,3,0,0.02404519542690233,2,0.6059,4
110,BenjaminBossan,0.0023862417250820186,0.0,0.07692307692307693,3,0,0.024031419766955886,3,0.08050000000000002,3
112,azizketata,0.0022335443073801474,0.0,0.07692307692307693,3,0,0.023970340799875138,3,-0.47800000000000004,7
115,KnightGOKU,0.002033803972008748,0.0,0.07692307692307693,3,0,0.02389044466572658,3,-0.1483,5
116,tomasruizt,0.0018931526922344479,0.00013850749144866793,0.07692307692307693,3,1,0.023875736401251457,4,0.3117,8
119,Yozer,0.001934818844891835,0.0,0.07692307692307693,3,0,0.023850850614879814,3,0.207075,4
122,YagaoDirac,0.0018079660168442689,0.0,0.07692307692307693,3,0,0.023800109483660785,3,0.2543,6
123,hassonofer,0.0018073298148546116,0.0,0.07692307692307693,3,0,0.023799855002864922,3,0.08743333333333332,3
127,FFXIVYYDS,0.0017481644648634806,0.0,0.07692307692307693,3,0,0.02377618886286847,3,-0.10003333333333331,3
128,misha1sh,0.0016672002716744182,0.0,0.07692307692307693,3,0,0.023743803185592844,3,0.1927,3
130,DeLightor,0.0016380839930519903,0.0,0.07692307692307693,3,0,0.023732156674143873,3,-0.42533333333333334,3
131,shunting314,0.0020977123082976884,0.01894537594738129,0.05128205128205128,2,9,0.021907313092148845,5,0.21401666666666666,12
132,mikaylagawarecki,0.0018490726418942361,0.007898310839487306,0.05128205128205128,2,6,0.01849373769321927,4,0.49488181818181814,22
133,alugorey,0.003337328010869844,0.0028785469961940557,0.05128205128205128,2,1,0.01758311068782154,3,-0.06795999999999996,5
134,parsshar-RH,0.003290018604735358,0.001967559136676784,0.05128205128205128,2,5,0.01729089056751256,5,0.38095833333333334,12
136,BBBela,0.004136738021794439,0.0,0.05128205128205128,2,0,0.01703931059333316,2,-0.12292,5
138,uwu-420,0.0035304167647828948,0.0,0.05128205128205128,2,1,0.016796782090528543,2,0.6469750000000001,4
140,johannesz-codes,0.002233016923407365,0.0013650013650013649,0.05128205128205128,2,3,0.01668732256347874,3,0.3129,9
142,laithsakka,0.002102954544718996,0.0014051484639719934,0.05128205128205128,2,10,0.01664734174169458,5,0.20904848484848484,33
143,Callidior,0.0030531091686878237,0.0,0.05128205128205128,2,0,0.016605859052090513,2,0.76244,5
144,NikhilAPatel,0.0017469209959492251,0.0016821634468693293,0.05128205128205128,2,9,0.016588032817055873,5,-0.02686,25
145,nuri-yoo,0.0029230666692370063,0.0,0.05128205128205128,2,0,0.016553842052310187,2,0.3894666666666667,3
153,BoyuanFeng,0.0016892306120870428,0.0013818890657125952,0.05128205128205128,2,6,0.01647487434916398,5,0.3673636363636364,11
155,trichmo,0.001958640628425197,0.0009519880843410257,0.05128205128205128,2,2,0.01645366806128777,3,0.24203999999999998,5
156,randolf-scholz,0.002602455587583618,0.0,0.05128205128205128,2,0,0.016425597619648832,2,0.64585,4
157,fadara01,0.0015898130469325193,0.001309799103916751,0.05128205128205128,2,3,0.016413480334563416,3,-0.014721428571428576,14
158,r-barnes,0.002535202233781298,0.0,0.05128205128205128,2,0,0.016398696278127903,2,0.12524166666666667,12
159,yangw-dev,0.002361504793707981,8.129787541552248e-05,0.05128205128205128,2,2,0.016353606664723234,3,-0.20638333333333336,6
160,netanel-haber,0.0023867238583424265,0.0,0.05128205128205128,2,0,0.016339304927952353,2,0.13513999999999998,5
163,Isa-Fay,0.002312546902308047,0.0,0.05128205128205128,2,0,0.016309634145538602,2,-0.972425,4
164,nkhasbag-nv,0.0021889187838858076,0.00015326155032037385,0.05128205128205128,2,1,0.01630616136326582,3,-0.2069833333333333,6
165,stas00,0.0022979866315070057,0.0,0.05128205128205128,2,0,0.016303810037218185,2,0.2879615384615385,13
166,jerrychenhf,0.0022669568956605593,0.0,0.05128205128205128,2,0,0.016291398142879606,2,-0.00128000000000002,5
168,benchislett,0.0022363043966140443,0.0,0.05128205128205128,2,0,0.016279137143261003,2,-0.11325714285714285,7
169,fanganpai,0.0022298005034320943,0.0,0.05128205128205128,2,0,0.01627653558598822,2,0.4179000000000001,3
173,mzweilin,0.0021634330490654776,3.011032422797129e-06,0.05128205128205128,2,1,0.016250891913968415,3,0.2329857142857143,7
174,hoshibara,0.002151615673484265,0.0,0.05128205128205128,2,0,0.01624526165400909,2,-0.07754999999999998,4
175,yberreby,0.002133095352581099,0.0,0.05128205128205128,2,0,0.016237853525647824,2,-0.05549000000000002,10
179,lindsayad,0.0021231826478728677,0.0,0.05128205128205128,2,0,0.01623388844376453,2,0.42747500000000005,4
181,huyvvo,0.002110583904316158,0.0,0.05128205128205128,2,0,0.016228848946341846,2,0.6066750000000001,4
182,baonudesifeizhai,0.002100356121778652,0.0,0.05128205128205128,2,0,0.016224757833326844,2,-0.0949,4
184,Rayndell,0.002077970507323889,0.0,0.05128205128205128,2,0,0.01621580358754494,2,0.19644,5
186,Smfakhoury,0.00202255992761251,0.0,0.05128205128205128,2,0,0.01619363935566039,2,0.364975,4
187,subinz1,0.0020208478522640272,0.0,0.05128205128205128,2,0,0.016192954525520994,2,-0.3196666666666667,3
191,xadupre,0.001952433430536132,1.2044129691188515e-05,0.05128205128205128,2,1,0.01616920199573719,2,-0.25943333333333335,3
193,cxh1020,0.0019480420354500646,0.0,0.05128205128205128,2,0,0.01616383219879541,2,-0.14876666666666669,3
194,pkourdis,0.00193517216716806,0.0,0.05128205128205128,2,0,0.01615868425148261,2,0.867,3
196,nlgranger,0.0019086342538681678,0.0,0.05128205128205128,2,0,0.01614806908616265,2,0.3143,5
197,wjames111,0.00188450940121797,0.0,0.05128205128205128,2,0,0.016138419145102573,2,-0.20166666666666666,3
201,JackYangyang0,0.0018726010792165944,0.0,0.05128205128205128,2,0,0.016133655816302023,2,-0.5492125,8
203,stingpie,0.0018554936029007985,0.0,0.05128205128205128,2,0,0.016126812825775702,2,0.5942,3
204,npinto,0.0018439997392108644,0.0,0.05128205128205128,2,0,0.01612221528029973,2,-0.49543333333333334,9
206,lightvector,0.0018336821416828485,0.0,0.05128205128205128,2,0,0.016118088241288523,2,0.20179999999999998,3
208,scossu,0.0018247009517695749,0.0,0.05128205128205128,2,0,0.016114495765323214,2,-0.6746666666666666,3
211,AneeshGidda,0.001737854668279084,0.0,0.05128205128205128,2,0,0.016079757251927018,2,0.38486,5
214,whysocscs,0.001725948076512698,0.0,0.05128205128205128,2,0,0.016074994615220464,2,0.36176666666666674,3
215,aeeeeeep,0.0017124740013939577,0.0,0.05128205128205128,2,0,0.016069604985172965,2,-0.07489999999999998,3
216,RAT-tjy,0.0017121742608638656,0.0,0.05128205128205128,2,0,0.01606948508896093,2,-0.31106666666666666,3
217,NetWilliam,0.001707821769805931,0.0,0.05128205128205128,2,0,0.016067744092537757,2,0.42363333333333336,3
222,kyunggeunlee,0.0017004339422422808,0.0,0.05128205128205128,2,0,0.016064788961512297,2,0.3967777777777778,9
227,tomjen12,0.0016828791305821909,0.0,0.05128205128205128,2,0,0.01605776703684826,2,-0.3321,3
229,abaybektursun,0.001670578707710586,0.0,0.05128205128205128,2,0,0.01605284686769962,2,-0.12655,4
237,m-cahill,0.001606119745428654,0.0,0.05128205128205128,2,0,0.016027063282786844,2,0.33190000000000003,3
238,yunyiyun,0.0015898130469325193,0.0,0.05128205128205128,2,0,0.01602054060338839,2,-0.5206999999999999,4
242,AllenFeiZZ,0.0015698193877692885,0.0,0.05128205128205128,2,0,0.0160125431397231,2,0.06593333333333329,3
243,rishisurendran,0.0015575443520267796,0.0,0.05128205128205128,2,0,0.016007633125426097,2,0.7545666666666667,3
247,staugust,0.0015273150018061039,0.0,0.05128205128205128,2,0,0.015995541385337826,2,-0.18109999999999996,3
248,rdspring1,0.0014915218346792114,0.0,0.05128205128205128,2,0,0.01598122411848707,2,-0.017799999999999983,4
249,stecasta,0.001965387745375914,0.009352266705207883,0.02564102564102564,1,1,0.011284142802020423,2,-0.17046666666666668,3
250,alexshtf,0.00832686035276191,0.0,0.02564102564102564,1,1,0.011023051833412456,1,0.09201666666666668,6
251,janeyx99,0.0015134729326696942,0.005840757678992972,0.02564102564102564,1,7,0.010049924169073462,4,0.2465142857142857,14
252,albanD,0.002672193226876392,0.0034506431565255098,0.02564102564102564,1,12,0.009796377930015901,4,0.014899999999999995,30
253,d4l3k,0.003376897994475821,0.0017584429349135232,0.02564102564102564,1,5,0.009570599770572077,4,0.22943333333333335,12
254,daisyden,0.0028312365805761375,0.002204577572224631,0.02564102564102564,1,1,0.009486175596205536,2,-0.27947500000000003,4
255,cleonard530,0.0015134729326696942,0.0032455918485330255,0.02564102564102564,1,7,0.009271374419935478,4,0.06329999999999998,12
257,radeksm,0.0016669917029767678,0.001752420870067929,0.02564102564102564,1,4,0.008884830634518778,3,-0.17433333333333334,9
258,lakshayg,0.0027251545517941777,7.226477814713109e-05,0.02564102564102564,1,9,0.008804048946469502,3,0.271785,20
259,savvadesogle,0.00270600176374416,0.0,0.02564102564102564,1,1,0.008774708397805355,2,-0.05546666666666667,6
260,pragupta,0.0020448873318185314,0.0008671773377655731,0.02564102564102564,1,2,0.008770415826364777,3,-0.5078669902912621,103
261,vishal9-team,0.001611205237259758,0.0012465674230380116,0.02564102564102564,1,1,0.008710760014123,2,0.259525,4
262,slayton58,0.0019252902787982387,0.0006674455203866971,0.02564102564102564,1,3,0.008662657459942996,3,0.4144909090909091,11
263,Isalia20,0.0016669917029767678,0.0008792214674567616,0.02564102564102564,1,10,0.008622870813735427,4,0.050856000000000005,25
264,yuchengliu1,0.0016402871855503579,0.0008676791765027059,0.02564102564102564,1,1,0.008608726319478647,2,-0.2384666666666667,3
266,qflen,0.0018077500160644333,0.00036704485233897004,0.02564102564102564,1,2,0.008525521154435157,2,0.1097,4
267,KimbingNg,0.002010785177262239,0.0,0.02564102564102564,1,0,0.008496621763212588,1,-0.06866666666666665,3
268,jhubbard6421-star,0.002010785177262239,0.0,0.02564102564102564,1,0,0.008496621763212588,1,0.046075000000000005,4
270,shino16,0.0014803364699520576,0.0005540299657946717,0.02564102564102564,1,4,0.008450651270026916,4,0.25040833333333334,12
271,CRobeck,0.0018438608235845585,6.022064845594258e-05,0.02564102564102564,1,1,0.008447918216278298,2,0.11423333333333334,3
272,sitsofe,0.0018872534717293077,0.0,0.02564102564102564,1,0,0.008447209080999414,1,-0.06290000000000001,4
273,iwanders,0.0018227278437618303,0.0,0.02564102564102564,1,1,0.008421398829812424,2,0.95775,6
274,erozon,0.0017910283740277379,0.0,0.02564102564102564,1,0,0.008408719041918786,1,-0.39563333333333334,3
275,dsx724,0.0017437510881303045,0.0,0.02564102564102564,1,0,0.008389808127559814,1,0.07969999999999998,4
277,seemethere,0.0015181430027298376,0.0002358642064524418,0.02564102564102564,1,3,0.00837032415533536,4,-0.10937,10
278,IlyasMoutawwakil,0.001681001913157198,6.022064845594258e-06,0.02564102564102564,1,1,0.00836651507702425,2,-0.2416,3
279,stharrold,0.001665733890304633,1.2044129691188515e-05,0.02564102564102564,1,2,0.008362214487336901,2,0.20655,4
280,vishalgoyal316,0.0016402871855503579,1.2044129691188515e-05,0.02564102564102564,1,2,0.008352035805435191,2,0.1004,9
281,narendasan,0.0016402871855503579,0.0,0.02564102564102564,1,1,0.008348422566527835,2,0.587575,4
282,Warfields,0.001590232317823231,0.0,0.02564102564102564,1,0,0.008328400619436984,1,0.0008999999999999749,3
283,SuperCowProducts,0.001590232317823231,0.0,0.02564102564102564,1,0,0.008328400619436984,1,-0.15042,5
285,dcci,0.0015588577303366777,1.2044129691188515e-05,0.02564102564102564,1,2,0.00831946402334972,2,0.06708,5
287,tripathiji1312,0.0015457881641976338,0.0,0.02564102564102564,1,0,0.008310622957986746,1,0.5168333333333334,3
288,rwkeane,0.0015457881641976338,0.0,0.02564102564102564,1,0,0.008310622957986746,1,-0.1518,4
289,bohnstingl,0.0015155162461100416,2.408825938237703e-05,0.02564102564102564,1,1,0.008305740668566422,2,0.7213375,8
293,gderossi,0.0015134729326696942,0.0,0.02564102564102564,1,0,0.00829769686537557,1,0.03149999999999998,11
294,alexshpilkin,0.0015134729326696942,0.0,0.02564102564102564,1,0,0.00829769686537557,1,-0.368225,4
295,1220856302,0.0015134729326696942,0.0,0.02564102564102564,1,0,0.00829769686537557,1,-0.5160333333333333,3
297,Stonepia,0.0014761148968130994,4.817651876475406e-05,0.02564102564102564,1,2,0.008297206606662357,2,-0.02500000000000001,4
298,aditvenk,0.0014680325687521883,5.0183873713285474e-05,0.02564102564102564,1,4,0.008294575881922553,3,0.24181249999999999,8
299,ZhiyuanChen,0.0014888041534489105,0.0,0.02564102564102564,1,0,0.008287829353687257,1,0.842,3
302,MrMarvel,0.0014803364699520576,0.0,0.02564102564102564,1,0,0.008284442280288514,1,-0.26414,5
303,vadimkantorov,0.0014367135475161575,0.0,0.0,0,7,0.000574685419006463,3,0.3467727272727273,11
304,vvvdwbvvv,0.0014367135475161575,0.0,0.0,0,4,0.000574685419006463,2,0.41428000000000004,5
306,zhxchen17,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2,-0.06698333333333333,6
308,yf225,0.0014367135475161575,0.0,0.0,0,5,0.000574685419006463,3,0.46281999999999995,5
309,somelamedude-git,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2,0.69816,5
311,zpcore,0.0014367135475161575,0.0,0.0,0,3,0.000574685419006463,3,0.12822857142857141,7
312,v0i0,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2,-0.154925,4
313,soulitzer,0.0014367135475161575,0.0,0.0,0,6,0.000574685419006463,3,0.24685714285714286,7
314,ydwu4,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2,0.3661666666666667,3
315,wwwjn,0.0014367135475161575,0.0,0.0,0,5,0.000574685419006463,3,0.11482857142857142,7
317,yushangdi,0.0014367135475161575,0.0,0.0,0,9,0.000574685419006463,3,0.2912166666666667,12
318,EikanWang,0.0014367135475161575,0.0,0.0,0,9,0.000574685419006463,3,0.3521705882352941,17
319,Arths17,0.0014367135475161575,0.0,0.0,0,3,0.000574685419006463,2,0.3154666666666667,9
323,CaoE,0.0014367135475161575,0.0,0.0,0,3,0.000574685419006463,3,0.0634,8
324,red1239109-cmd,0.0014367135475161575,0.0,0.0,0,4,0.000574685419006463,2,0.5235,9
325,rdharshinir,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2,0.22319999999999998,3
326,razaaliraza,0.0014367135475161575,0.0,0.0,0,3,0.000574685419006463,2,0.6018666666666667,3
327,qqaatw,0.0014367135475161575,0.0,0.0,0,3,0.000574685419006463,3,0.11568,5
330,pearu,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2,0.1108,8
331,riccardofelluga,0.0014367135475161575,0.0,0.0,0,4,0.000574685419006463,4,0.17364285714285715,7
332,okiemute04,0.0014367135475161575,0.0,0.0,0,4,0.000574685419006463,3,0.3681571428571428,7
333,njriasan,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2,0.7582999999999999,3
334,mhusnain-tech,0.0014367135475161575,0.0,0.0,0,4,0.000574685419006463,2,0.5876833333333333,6
335,saifmb0,0.0014367135475161575,0.0,0.0,0,4,0.000574685419006463,2,-0.046639999999999994,5
336,ngimel,0.0014367135475161575,0.0,0.0,0,28,0.000574685419006463,5,0.007948275862068964,58
337,liangel-02,0.0014367135475161575,0.0,0.0,0,7,0.000574685419006463,4,0.25990714285714284,14
338,yiming0416,0.0014367135475161575,0.0,0.0,0,5,0.000574685419006463,2,0.05232857142857144,7
339,naromero77amd,0.0014367135475161575,0.0,0.0,0,7,0.000574685419006463,3,0.012214285714285721,28
340,ygshen-ai,0.0014367135475161575,0.0,0.0,0,3,0.000574685419006463,3,0.269075,4
341,sebsv123,0.0014367135475161575,0.0,0.0,0,3,0.000574685419006463,3,0.299925,4
342,morrison-turnansky,0.0014367135475161575,0.0,0.0,0,6,0.000574685419006463,4,0.26515,12
343,senekis316,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2,0.30806666666666666,3
344,rgommers,0.0014367135475161575,0.0,0.0,0,3,0.000574685419006463,2,0.38038333333333335,6
346,Lidang-Jiang,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2,0.017159999999999998,5
348,Whatsonyourmind,0.0014367135475161575,0.0,0.0,0,1,0.000574685419006463,1,0.18458750000000002,8
350,RohitRathore1,0.0014367135475161575,0.0,0.0,0,10,0.000574685419006463,5,0.3336681818181818,22
